N,P,K,temperature,humidity,ph,rainfall,soil_moisture,crop,latitude,longitude
42.37246335911222,22.09575908629264,138.5460922322026,30.7582658249351,81.41535986414499,6.439330482447123,130.499590214591,60.65052358982504,rice,24.99922182169961,86.13659144679539
27.306348868751847,14.193346804192883,88.0439034945708,16.10731543491012,55.0927457595487,6.01102956683164,57.66880456538755,48.22685357889449,mustard,21.64592333384011,84.99395049401761
20.992781768804022,13.267947058577773,110.54055418175982,32.74516396448904,71.0196140080673,6.2089090362003025,94.61144286796201,51.59954245417218,arhar,21.951094562934625,87.81061384447933
39.26699171769105,23.637688889933592,125.58387210578331,28.256907882122526,71.60758017009664,6.171118550235182,162.60938131640185,64.8494100726946,rice,22.523124277607646,85.03550715028126
34.094797112677185,18.702748371530255,124.44232901284602,29.334914060368835,72.0947688213447,5.544960384809017,144.63439532729527,74.09361525473294,rice,22.267043118067203,86.39778919329463
32.28595270792484,23.111906324783163,108.40971194493247,18.143501131837482,59.42335797865629,7.2324553465657075,72.96325985866069,47.15596530650883,wheat,23.37800729955114,87.1099465612112
41.516335011295254,13.675308277154787,116.7559427129571,29.948066050332862,72.41139844072462,6.7269505361785935,186.57073423661936,70.14935467521673,rice,21.524266312523967,84.6203754126046
27.337960814167282,24.217817606975174,131.3854026535709,26.67924491725669,72.08908108995081,6.691037783905444,169.60582047428107,70.66922183952643,rice,24.89679181559364,86.92754717163285
56.00275165504152,23.624883812287777,124.08223884550019,28.85213723948562,79.00191824150747,7.005925800146394,204.4409537047455,82.16645877757716,sugarcane,24.710483524559933,84.95450758162612
35.71516649185412,21.49150319398894,124.27219416109509,23.32456157148712,60.848784842200736,6.323489465817939,126.66691496165821,57.83468794597116,maize,24.051620764935386,86.20849790673314
19.445364202699324,19.38315728651316,150.93701147420254,34.78637368467762,60.19341677900828,7.939447265595954,85.87403218749347,48.687969882843866,arhar,21.691328202483543,83.54272018615417
39.14477268626797,13.983007557885397,128.81441800834065,28.85372037106285,76.3619600695358,6.604666353437084,194.74936118152118,78.51137025813553,rice,23.213189611335704,83.82089501086747
29.490678181229015,25.55785637451497,80.17453078601237,16.669530887471986,64.26092101268637,6.9995781203673095,98.30237525643386,55.220755805015656,wheat,25.112936289379086,86.53168630706011
16.798770519519657,18.57192333993045,83.76366471397768,20.205438373048583,56.6099732513644,7.319871940090522,52.69322771032216,45.15515676377137,gram,22.025812059938115,87.82060188818778
38.84872302648739,24.886327918128448,106.41971447270626,24.83287719507333,80.86508225693112,6.367580375509614,141.93285332478447,61.58838737977973,rice,21.825501348466435,87.41327802345495
23.43161856157041,18.295658314283685,65.34782617597745,21.353944896677987,60.028466350626054,7.412001589180353,57.06468934210026,42.26807863998854,mustard,25.065088455593944,84.56760717102222
31.706445771083345,14.207365625686169,80.07781620527368,21.099301581597185,59.34523751731513,6.8731051966863355,61.9121872536429,52.28732532911947,mustard,23.236174672601614,85.48549847868644
24.57966015045097,18.189665645566443,81.32757418249705,18.039464012407237,63.06325581062566,7.407457227672724,93.5602241131526,55.32129553070605,wheat,24.496099904362534,86.35893055598959
35.651788651031715,12.67370597869155,116.83021390969603,25.075317415511794,70.95062455709152,6.984940348584917,145.78830759797785,76.1974889170927,rice,22.467634488102302,86.43491252223008
18.500757369484127,21.748932030541546,79.56265536300118,22.580404210112164,61.40008317443148,6.46889703736245,49.3738921553599,39.19380554860402,gram,25.210931888627037,86.2697718544687
25.70776564804842,17.445530053973865,111.44822609044232,22.344439320755914,57.6871007704827,6.037790120938844,91.94986638590053,40.22835966908147,wheat,24.174059162590396,87.76318270473986
28.43344272197758,19.09175264053586,125.69390382575136,30.983725565610403,60.43266362548739,6.381219666148899,71.07794744084215,48.55269052158985,arhar,23.133838955163323,87.12236618685331
22.483648288966457,13.261153223754105,103.26886109893907,32.663472131046525,66.09624804861028,7.379837747941468,75.94731813429458,62.98497836578405,moong,23.869320182739884,83.90392467122219
17.7535054971266,15.48362711048781,102.819503379211,23.263408109501867,58.82000695144443,6.529654333407584,62.99241775560242,46.09374049576734,gram,24.638542772490062,86.2047104458819
27.440764696895577,18.437299831446513,101.71942605576092,31.274563216630256,73.88169972400026,6.493783426530973,144.93688608715289,70.40136042355621,rice,23.57749906150446,84.15033049541742
14.193742699176983,17.68326960099255,88.11533441662047,34.29429640973332,63.536400872600936,6.103173739747103,49.41512624585532,41.07470092450199,ragi,21.853466155198166,83.96179264517932
19.444037544924356,16.3369433132038,113.93887097625058,28.6325535167581,71.90902700177777,7.440992322574437,74.92841492272028,59.83254574903778,moong,24.559369785756314,87.18718238492455
25.7685269792465,23.722905897760505,123.0738732312367,29.097611814466244,79.89030883308673,6.8426766110598045,170.93357457337657,72.27867169520124,rice,21.75327775413062,85.68467690094793
25.63172289651284,24.170759201167968,102.59856418257363,28.330370682408564,80.63590779176374,6.806453685619129,177.12695457059422,76.03456166139584,rice,22.789910731662662,87.04819552323396
39.09528685105322,25.12179453251116,123.87658069418424,23.731226184223836,74.12537979987046,6.0342998451314935,100.02156677293364,58.81767953101645,maize,24.149116062388877,86.28373920113656
29.157725102920544,12.344918650359656,109.07177175448987,28.664332487757537,76.32136825888747,6.839007566615463,185.3954849390753,66.83634703395752,rice,22.485809047038913,85.04658507756943
33.34822006297558,14.887401536119494,105.99326836668413,26.700921371229022,84.14364555868778,5.984804398031133,161.50324973946928,74.06037917790356,rice,22.881792489041317,87.77019758051642
31.112084309804295,23.396459903766605,149.81671688136237,26.946476244054786,76.72915946431814,6.583106407304106,190.89566243720594,71.86088668373569,rice,22.987797653075752,85.19806046790367
40.20455719779373,19.743303627901977,123.57880942750792,27.29472731317815,75.23302399814493,6.894293716371739,186.44955262301835,79.30053821333026,rice,21.97232944924507,86.66199038593676
38.15225784600687,19.38801184336113,104.68373839140463,26.94172642447547,73.97803551522588,5.8659844650686255,197.84084438019565,67.8619544933352,rice,24.88977690967303,86.20323767958742
23.38322139188773,13.469589503775858,77.27228380431109,19.817798259287265,54.68346064326815,7.191021675398944,53.05955612559464,41.8413886931511,mustard,24.577919225997196,84.39613248454422
34.907725833495476,28.204721432233903,104.9362383263776,20.693773611822827,62.41320959649168,6.30196816173365,69.75688716321594,40.78919065781798,wheat,23.30707494244994,85.79791308620526
21.46952559511522,13.79040485383035,155.7530366258611,25.265200478129216,71.88424650572287,6.968041145018808,90.84572655307558,47.7117070372371,arhar,23.67756036235226,84.79597150287057
30.38798647305662,17.01652694112183,91.97582353486725,18.587155254170135,66.0887441535901,6.418139808621829,60.53524819336016,59.14896038076192,wheat,21.533680483431183,87.8899759361371
15.166992295768527,15.98555838130599,74.28116536844152,32.14909095423117,68.20392248289393,6.265666789536871,71.53176474915402,43.602854641936524,ragi,23.16350720895489,84.72770608989735
18.936076667535573,17.324709078838975,102.5766635111899,31.00583196987136,62.49382995524551,6.879737404821649,74.68776908467866,64.3963772926757,moong,24.264998323258816,87.54397728263221
25.48521122392057,18.380719020101488,87.8333233653708,16.40802948892676,62.44827283131993,7.171982783620957,78.91491997101804,42.93925419176419,wheat,24.58227032574719,86.22539165295315
32.06842758605436,15.079317266668266,139.0262757621931,26.198448284385087,82.33921477770518,6.135607380473144,173.40399194331764,61.91070627669336,rice,23.870665433770977,85.37813132219125
28.56539662490786,18.174078473061094,147.85240573493127,22.72287178184599,55.13755924439299,6.424894554390946,99.81141563480713,50.279937222063644,arhar,23.029143785337386,87.36909968585623
27.485453094914924,18.05648805363342,121.21592794267632,24.939027923137314,71.34610624426473,7.860796840338651,65.72165527638022,51.25146598565563,arhar,22.78232626006407,87.30516689510422
21.143588269603466,19.12055722571838,112.27861963535975,19.596648704026613,60.931542840645896,6.649224003314204,52.194997132150256,43.31499559640312,wheat,23.193058227219186,84.26225314087647
40.798959465721886,25.434402350003072,169.5834186960333,32.313491913186496,81.89015483390935,6.5551015351588315,179.88263094763118,74.38049879435766,sugarcane,25.028511024997716,86.24899607647794
41.18722310957027,22.531474130829352,143.35361592900517,31.30592442045177,77.67013598291406,6.252274442030799,183.863614317342,72.9992786155553,rice,24.167474133579272,86.96064627940606
13.60268913088631,20.18561688665734,79.83389769973601,18.581397165291445,64.84258000076484,7.026471373388017,68.21432334664505,37.851131100662315,gram,22.952130004363763,85.85176629509883
29.72100926692928,12.955457715290164,108.48789525437704,28.15819158844814,75.05504764646929,6.743325048823914,154.47100189294446,64.97428545175259,rice,23.845150949095313,86.55117519767306
20.509011559102003,15.421326001118949,118.46202928550265,29.448524328275408,67.33572600673925,6.8516498723419055,86.38193892048554,56.37910966563702,moong,24.39626343129025,87.03431090441408
34.67725124951355,20.254536939731995,148.0183387311065,15.44588092734144,62.145929290851036,5.518218872783874,82.67433733176378,68.64533767841945,potato,24.030599231105764,87.08422435500997
23.130634852165713,20.082682112162782,82.761477476455,28.347890418906793,64.70554687135734,7.135645321952613,64.23831093882562,47.970135632873614,moong,23.766574886571465,87.04616603507777
42.75376493791871,18.630331199713158,125.70263616890634,20.913914863317764,62.98905504700201,7.028458065316275,114.32338904359398,45.27491108022691,maize,22.443829789405243,84.28626982176856
31.345118279347357,16.423769052325046,139.94463060166453,23.266392494259108,71.2227586807327,6.929331074237544,121.48139626043375,64.95256594804313,maize,22.417686643976097,83.48561380355461
18.220438311950332,10.672341800905611,139.74236897509547,31.605266802729425,55.64886892094374,7.317435277454044,91.93751255708727,42.58162522187621,arhar,22.155590732396178,85.91268176765398
29.62149593176143,20.73460566678347,100.98552688771821,24.83286865587659,81.99874128059784,5.7678169930815,172.21968862814998,64.76365562093453,rice,21.87787729248551,84.41859207859748
35.062725171601755,23.13436793544819,132.93468158094726,25.303475416651438,71.05853121100645,6.463628917309474,122.12090484332974,71.71551162546926,rice,25.07287491741484,85.94718121822905
17.439912226582276,17.343656764922184,120.4415467747295,22.76134896869894,66.04732275634468,7.190459465438803,112.31478367683033,54.42454031044205,arhar,22.812827244149094,86.99385465502108
28.003380016340834,21.58663899337931,125.61109604063373,29.441822233666826,70.62509350903576,5.627188024068705,177.30587104501458,61.44168671997347,rice,21.770775565507982,83.35569898608048
23.200435231081954,19.024130332861034,127.19788432788428,31.529001393894102,68.17322709879534,7.863109828618962,109.25886103794845,54.165131472636574,arhar,23.996715893289608,87.43257774628657
31.833737063364893,14.85230455765356,67.16655673160604,20.911400917935094,54.20710746269654,7.064507015256787,69.34846332836608,36.00350700639948,mustard,21.867439327192756,86.61410101072869
25.78624279682198,22.392335185817554,131.3950194745454,24.654072255590975,83.10367936160166,6.88130860079772,124.8862367883891,65.53755296294408,rice,24.563564863213635,86.74199457576483
40.3844914156041,24.116290246434787,102.26761570831056,20.577321592251174,65.86549303691098,6.127884719296867,83.17323539378812,64.1972560542691,maize,23.841941846517752,85.86164083859164
20.838020683753385,17.776130806371338,102.8362821500858,28.32426692174365,64.73299770994703,6.606623618936598,64.67193282585073,46.989893377459296,moong,24.413064589905797,87.74486176964166
38.899637722530855,23.181591163459657,138.99254944466747,24.316950602786857,77.20760420886744,5.657395267627262,139.3636012690022,79.73325186534294,rice,22.04148306302575,85.59488550587623
22.094047594569336,14.040643885466006,91.6764469399123,32.486087085818326,67.2390185349228,6.716031440393072,88.6908476148119,59.30250039633776,moong,25.137112363651227,85.26468320865757
42.60494438912316,18.725754131148115,125.27304151417431,24.276013337033373,66.63818272222119,6.709051254407634,126.1768372881356,46.28012693217242,maize,24.63402430191863,84.6449623078961
30.152319482860932,27.427039491736757,91.78477585384772,15.1431527766706,64.7573903712306,7.251216895501013,87.02380659767596,42.857005746016775,wheat,24.363026104576484,86.83704479769516
27.199124505400047,22.39499524050726,139.50416249857187,21.162907483541446,60.672908364415754,6.309311087600966,72.35670891375064,57.37450310941692,potato,24.424979389528147,87.03030188629401
27.99152318066752,12.89439521619488,133.38406062424386,30.052069601764526,63.223809517389824,6.854972908180536,79.81708005012507,54.1057954171134,arhar,24.732183206457442,84.22703053882904
21.141361717197135,15.045029240548358,70.43396983848356,12.090870349512164,57.96595054597603,6.766640732208597,47.82071257972645,54.33937029236631,mustard,23.670556899059072,87.27178525783117
43.45529228824933,18.307563951534707,100.91037672760861,28.740717733051852,63.74503429110345,6.168546285125216,70.03920344567797,62.41338068251035,maize,24.51186029019471,86.18571310141712
28.067028062321604,19.620987816218364,125.2944339442233,28.891633883477184,70.27165275731261,6.808185863416227,194.56946259868897,71.30266367178417,rice,24.14727313073219,87.54349715341556
32.443340476750265,17.616999478274547,121.97024948472261,28.903516659956203,84.14613756617061,5.861039067748758,129.72011010407346,63.94940979719875,rice,24.870314620795224,86.27072973821394
14.267320472449494,19.716494907505954,73.65687967268553,21.25681912261353,58.257975208943385,6.611048286319249,53.248195751580944,52.931493169380204,gram,22.245918348782055,83.40379675384459
29.424188836392045,24.83968410395641,147.20296698433066,24.315414490948047,80.58362758773532,6.887872476123499,134.4460276101867,71.3589046110526,rice,24.978855530834558,83.45615150149467
28.033497594655024,16.052386881342127,112.42445699072329,29.951570340581416,70.50298652103669,6.354834527306975,180.99669485925523,77.53531273523498,rice,22.79991064512045,87.07778360149126
34.83231750233665,18.155133020147353,108.66009349550076,27.470813193903783,75.9775710159606,6.423775147078325,170.8074920694115,60.90608019544089,rice,22.92352793558059,86.17895561228549
26.772008593592346,14.867955385245747,129.91126470318693,29.88530491391352,84.97521267089425,6.899669997015336,171.4052159628153,68.42496106588143,rice,23.917473985891284,86.91399744316907
25.610004998780987,12.485526453739787,141.13002803298292,26.881525131290104,71.90590768977827,6.283364890082207,181.59948424788888,64.31642054993686,rice,23.866983808112202,83.69259833897134
33.979842779188736,21.2750079615342,127.5469899181659,21.013728975531592,64.16779164134569,6.186846751852195,95.92113565567035,64.60737481884371,maize,21.756509677398522,85.68602457415074
28.305672280370167,23.12557218615006,110.4760725041948,23.336499619375857,58.80882700624848,6.453499874027241,62.96674486585472,43.892476734097436,wheat,21.719060812356293,84.87526070263968
26.502541835102924,10.88578339636644,87.07489103310306,12.640947110361754,56.92285299099794,7.1093717658326145,38.43879562479802,51.83244015085548,mustard,21.615344461025416,87.18153917282821
37.36311468636238,21.13204461707335,127.98243417434571,24.07816677935347,74.89691962365988,6.276567465077067,127.02931993158667,67.01253862418362,rice,21.626171813407193,83.66146108691309
32.336335605024175,27.86343506491926,116.66540943364829,19.309852205132962,56.377336366422774,6.873298119891171,68.55862117188138,52.02148333600466,wheat,24.181226278046534,86.46666308506383
35.403270022239866,23.07835950414102,127.59534193872427,28.48750377228309,83.14980403987518,6.1052242993185954,130.72121827605125,60.57565352626678,rice,24.36952157155975,86.15342393622593
15.589041213624785,12.71998605344356,110.31895217032954,34.71861223173914,74.31494419639495,6.79031059494461,103.70225126037876,48.645152460260626,arhar,24.05015399692671,87.00497819801151
12.090769404444526,19.034809690269995,79.39017686899885,23.188692705204716,55.05995913268648,7.2412855409307255,35.020927859217835,41.15638300052238,gram,22.416427814369495,84.3744098609156
44.599406587177015,19.824460665272188,129.12113291036232,29.98458543543626,82.17654682135206,6.484717910997254,130.247659709296,66.76535011988997,rice,25.02671783323899,84.33323181448172
25.628583713734685,20.273335346429143,115.71779905381634,28.068565529317624,83.6134971088914,5.873938343723313,152.83063384285038,75.11102277086097,rice,22.369433028868166,83.65410758521244
20.23132277364504,15.210546608978719,80.28609404436384,31.352046022472663,50.56243012555848,6.250642691546028,71.33766742711656,37.9219313108264,bajra,24.627413582898352,84.38114397453482
44.42790188083279,14.352700385223367,142.71925466847895,27.93822285158428,73.70846611604766,6.806124851908767,155.62442040021324,70.29634707859381,rice,22.86508680371911,86.02757391660067
34.74957113504515,15.744215600082562,126.22991434238145,21.115929999572476,69.12479250011657,6.193469650233645,80.40976302130132,52.59503045838635,maize,24.545493949647224,85.10363045376104
27.964065176181407,23.926975123585223,80.39695284511342,19.64095159453504,69.26998481775176,6.778548420194323,83.87711337294766,46.23727715833766,wheat,24.441167236980498,86.85543881663013
